MEDIA_TY,TITLE_NM,PLACE_NM,PLACE_TY,ADDR,LC_LA,LC_LO,ADDR_area
show,2TV생생정보,상동현자추어탕,restaurant,경상남도 밀양시 상동면 상동로 176,35.5277694,128.7816696,경상
show,2TV생생정보,일신식당,restaurant,경상남도 산청군 생초면 산수로 1022-1,35.4923283,127.836055,경상
show,2TV생생정보,채움식육식당,restaurant,경상남도 양산시 물금읍 서들로 148,35.3086733,129.0094133,경상
show,2TV생생정보,삼오식당 창녕본점,restaurant,경상남도 창녕군 창녕읍 창녕시장길 90,35.5410473,128.4972659,경상
show,2TV생생정보,강림통술 1호점,restaurant,경상남도 창원시 마산합포구 오동북15길 30 1층,35.2085908,128.577943,경상
show,2TV생생정보,멍게가,restaurant,경상남도 통영시 동충4길 25 멍게가,34.8413645,128.4227695,경상
show,2TV생생정보,할매 우짜,restaurant,경상남도 통영시 새터길 42-7,34.8412795,128.4194451,경상
show,2TV생생정보,동백식당,restaurant,경상남도 하동군 화개면 화개로 13,35.1898034,127.6230313,경상
show,2TV생생정보,무진정돌짜장,restaurant,경상남도 함안군 함안면 괴산4길 6,35.2549975,128.4225296,경상
show,2TV생생정보,보리채,restaurant,경상남도 합천군 가회면 황매산로 539,35.4638583,128.00082,경상
show,2TV생생정보,감로당,restaurant,경상북도 경주시 건천읍 내서로 1128,35.8484629,129.1039496,경상
show,2TV생생정보,경주밀면 본점,restaurant,경상북도 경주시 시래둑길 7 한림원,35.7733763,129.3031067,경상
show,2TV생생정보,가잠,restaurant,경상북도 구미시 신시로16길 85,36.1167912,128.3482337,경상
show,2TV생생정보,현구3대원조불고기,restaurant,경상북도 김천시 지례면 향교길 13,35.9884021,128.0281487,경상
show,2TV생생정보,솔봉숯불구이,restaurant,경상북도 봉화군 봉성면 미륵골길 2,36.8828173,128.8161689,경상
show,2TV생생정보,맛우짜,restaurant,경상북도 안동시 대안로 174,36.563993,128.73169,경상
show,2TV생생정보,금성수산,restaurant,경상북도 울진군 죽변면 죽변항길 119,37.0582528,129.4246594,경상
show,2TV생생정보,운하회대게식당,restaurant,경상북도 포항시 북구 죽도시장길 39,36.0356467,129.369752,경상
show,2TV생생정보,마라도회식당,restaurant,경상북도 포항시 북구 해안로 217-1,36.0647697,129.3871876,경상
show,2TV생생정보,원이네웰빙호떡튀김,restaurant,광주광역시 북구 서방로 73,35.1719501,126.9209778,광주
show,2TV생생정보,나정상회,restaurant,광주광역시 서구 상무자유로 24,35.1512097,126.836712,광주
show,2TV생생정보,육전 한옥,restaurant,광주광역시 서구 운천로 223 한옥1층,35.1522524,126.8544422,광주
show,2TV생생정보,원조이방아지매,restaurant,대구광역시 달성군 현풍읍 현풍로6길 5 상설시장동(상설시장동 109 동),35.6947517,128.4422432,대구
show,2TV생생정보,반야월연꽃마을협동조합,cafe,대구광역시 동구 금강로 153,35.8626471,128.737212,대구
show,2TV생생정보,반고개의성무침회본점,restaurant,대구광역시 서구 달구벌대로375길 17,35.8626047,128.5700446,대구
show,2TV생생정보,울진참가자미,restaurant,대구광역시 수성구 들안로 297,35.856524,128.6168509,대구
show,2TV생생정보,낙영찜갈비 본점,restaurant,대구광역시 중구 동덕로36길 9-17,35.8712706,128.6049424,대구
show,2TV생생정보,동성로카페 스위트앤드,restaurant,대구광역시 중구 동성로2길 12-36 2층,35.8660565,128.5970044,대구
show,2TV생생정보,짬뽕차이나,restaurant,대전광역시 동구 대전로 463,36.3069083,127.4510313,대전
show,2TV생생정보,큰뫼골,restaurant,대전광역시 동구 대청호수로 723-5,36.3866823,127.480494,대전
show,2TV생생정보,바보곰탕,restaurant,대전광역시 서구 둔산대로117번길 95 리더스타운,36.3692968,127.3817551,대전
show,2TV생생정보,월광박속낙지탕,restaurant,대전광역시 서구 한밭대로707번길 27 2층,36.3591291,127.3772627,대전
show,2TV생생정보,산골묵집,restaurant,대전광역시 유성구 관용로63번길 47,36.416073,127.3840753,대전
show,2TV생생정보,숯골원냉면 본점,restaurant,대전광역시 유성구 신성로84번길 18,36.3901104,127.3502532,대전
show,2TV생생정보,맛나분식,restaurant,부산광역시 금정구 서동시장길 42-4,35.155658,129.058159,부산
show,2TV생생정보,김가네 삼색칼국수,restaurant,부산광역시 동래구 온천장로119번길 10,35.2216005,129.0842947,부산
show,2TV생생정보,황금족발,restaurant,부산광역시 영도구 남항로41번길 27 1층,35.0898017,129.0415196,부산
show,2TV생생정보,인터랙트 with 글루텐프리,restaurant,서울특별시 강남구 강남대로118길 16 1층,37.5065248,127.0248564,서울
show,2TV생생정보,풍년집,restaurant,서울특별시 강남구 논현로67길 63,37.492678,127.0347956,서울
show,2TV생생정보,바이트샌드위치&샐러드,cafe,서울특별시 강남구 봉은사로 474 1층102호,37.5122834,127.0517546,서울
show,2TV생생정보,가나돈까스의집,restaurant,서울특별시 강남구 언주로 608,37.5098824,127.037748,서울
show,2TV생생정보,한교방 서울면옥,restaurant,서울특별시 강남구 학동로45길 8 유화빌딩 2층,37.5167961,127.0380778,서울
show,2TV생생정보,버섯잔치집 본점,restaurant,서울특별시 강동구 성내로 52 성원빌딩,37.5282888,127.1256723,서울
show,2TV생생정보,옛곰탕집,restaurant,서울특별시 강북구 도봉로71가길 4,37.631508,127.022731,서울
show,2TV생생정보,예성닭도리탕,restaurant,서울특별시 강북구 한천로139길 35 1층,37.6386984,127.0253296,서울
show,2TV생생정보,풍천장어구이 파김치장어전골 화곡점,restaurant,서울특별시 강서구 곰달래로16길 37 1층,37.5283748,126.8403918,서울
show,2TV생생정보,탑퓨전포차,restaurant,서울특별시 관악구 신림로59길 15-16 1층,37.4825678,126.9294284,서울
show,2TV생생정보,소사면옥 군자역본점,restaurant,서울특별시 광진구 능동로 270 1층,37.5540374,127.0780827,서울
show,2TV생생정보,할매복집,restaurant,서울특별시 광진구 아차산로76가길 13 1층,37.5469772,127.1072184,서울
show,2TV생생정보,손가네생오리부페,restaurant,서울특별시 구로구 개봉로19길 29,37.4933738,126.8557833,서울
show,2TV생생정보,무한자금성,restaurant,서울특별시 구로구 디지털로 273,37.4839163,126.8940805,서울
show,2TV생생정보,가산물갈비&백년불고기,restaurant,서울특별시 금천구 가산디지털1로 128 STX V TOWER 110호,37.4771592,126.8837142,서울
show,2TV생생정보,도원,restaurant,서울특별시 금천구 범안로 1130 1층,37.465603,126.8876967,서울
show,2TV생생정보,신가네칼국수,restaurant,서울특별시 노원구 공릉로59나길 78-14,37.6356584,127.0702137,서울
show,2TV생생정보,엄마손술빵,cafe,서울특별시 노원구 동일로180길 45,37.6227467,127.0767692,서울
show,2TV생생정보,용순가재골수제비,restaurant,서울특별시 노원구 동일로242길 100,37.67443,127.060634,서울
show,2TV생생정보,도봉산두부,restaurant,서울특별시 도봉구 도봉산길 73,37.686204,127.037355,서울
show,2TV생생정보,조영환의대양한방숯불갈비,restaurant,서울특별시 동대문구 고산자로 399 2층,37.5752378,127.0377488,서울
show,2TV생생정보,탕미옥,restaurant,서울특별시 동대문구 왕산로19나길 3 태종빌딩 1층,37.5786393,127.0331255,서울
show,2TV생생정보,BK볏짚 우대갈비 장안동본점,restaurant,서울특별시 동대문구 장한로26가길 29 1층,37.5704116,127.0715869,서울
show,2TV생생정보,육지,restaurant,서울특별시 마포구 독막로3길 34,37.5496608,126.9174559,서울
show,2TV생생정보,동일루,restaurant,서울특별시 마포구 포은로 75,37.553813,126.905607,서울
show,2TV생생정보,독박골맛있는집,restaurant,서울특별시 서대문구 서소문로 61-7,37.5619858,126.9678239,서울
show,2TV생생정보,달인꽈배기,cafe,서울특별시 서대문구 통일로 205-3,37.5711998,126.960768,서울
show,2TV생생정보,바나나트리 성수점,cafe,서울특별시 성동구 서울숲길 47,37.548099,127.0428089,서울
show,2TV생생정보,밀도 성수점,cafe,서울특별시 성동구 왕십리로 96 1층,37.546254,127.044859,서울
show,2TV생생정보,자연향,restaurant,서울특별시 성북구 보국문로28길 2 B동,37.6161513,127.005489,서울
show,2TV생생정보,동선식당,restaurant,서울특별시 성북구 보문로30라길 9 1층,37.5897991,127.0190968,서울
show,2TV생생정보,일루 퓨전한식뷔페,restaurant,서울특별시 송파구 문정동 195-1,37.4880337,127.1205138,서울
show,2TV생생정보,천미미,restaurant,서울특별시 송파구 송파대로28길 20 1층,37.49411,127.1202119,서울
show,2TV생생정보,전복하다 목동직영점,restaurant,서울특별시 양천구 목동로9길 10 1층,37.5229194,126.8634118,서울
show,2TV생생정보,계옥정,restaurant,서울특별시 영등포구 경인로79길 17-2 1층,37.5132888,126.8933588,서울
show,2TV생생정보,선주후면 어만두,restaurant,서울특별시 영등포구 국제금융로2길 37 S-Trenue빌딩 지하1층,37.522863,126.92409,서울
show,2TV생생정보,느루집,restaurant,"서울특별시 영등포구 당산로 34 112호, 113호",37.517425,126.8964798,서울
show,2TV생생정보,더베이커스테이블,cafe,서울특별시 용산구 녹사평대로 244-1,37.5394055,126.9874586,서울
show,2TV생생정보,열봉부엌,restaurant,서울특별시 용산구 백범로87길 46,37.539253,126.969231,서울
show,2TV생생정보,평양초계탕막국수,restaurant,서울특별시 은평구 대서문길 9,37.6576474,126.9470632,서울
show,2TV생생정보,빅토리아 응암본점,restaurant,서울특별시 은평구 응암로21길 11,37.593943,126.916653,서울
show,2TV생생정보,안성또순이,restaurant,서울특별시 종로구 경희궁길 18,37.5716205,126.9716406,서울
show,2TV생생정보,책읽는고양이,cafe,서울특별시 종로구 낙산성곽서1길 18-2,37.5777563,127.0081475,서울
show,2TV생생정보,평창칼국수,restaurant,서울특별시 종로구 동호로 405-4 동문A 3호점,37.5705894,127.0016192,서울
show,2TV생생정보,풍년쌀농산,restaurant,서울특별시 종로구 북촌로5가길 32,37.580888,126.981668,서울
show,2TV생생정보,통돼지집,restaurant,서울특별시 종로구 수표로28길 44,37.5731895,126.9906771,서울
show,2TV생생정보,원조 순희네 빈대떡,restaurant,서울특별시 종로구 종로32길 5,37.570597,127.000711,서울
show,2TV생생정보,무교동낙지,restaurant,서울특별시 종로구 종로3길 30,37.5716008,126.9794439,서울
show,2TV생생정보,삼모녀마약김밥,restaurant,서울특별시 종로구 창경궁로 88 광장시장 동부 B 22호,37.5700398,126.9996036,서울
show,2TV생생정보,남해식당,restaurant,서울특별시 중구 남대문시장4길 42-1,37.5582768,126.9769987,서울
show,2TV생생정보,용금옥,restaurant,서울특별시 중구 다동길 24-2,37.567578,126.980575,서울
show,2TV생생정보,머거보까매운갈비찜,restaurant,서울특별시 중구 다산로10길 5-4,37.5536645,127.0106376,서울
show,2TV생생정보,설렁탕.족탕.꼬리곰탕의 문화옥,restaurant,서울특별시 중구 창경궁로 62-5,37.568082,126.9984559,서울
show,2TV생생정보,북경반점,restaurant,울산광역시 동구 번덕로 31,35.4996611,129.4248525,울산
show,2TV생생정보,자연애,restaurant,인천광역시 강화군 화도면 마니산로 472,37.6320993,126.443154,인천
show,2TV생생정보,계산동 물꽁오리,restaurant,인천광역시 계양구 계산천동로 51 물꽁오리,37.5374191,126.7277486,인천
show,2TV생생정보,고가네본가왕족발보쌈감자탕 본점,restaurant,인천광역시 남동구 남동대로 913,37.463917,126.7078165,인천
show,2TV생생정보,복마중 인천1호점,restaurant,인천광역시 남동구 남동대로747번길 7 1층,37.4489453,126.7068897,인천
show,2TV생생정보,옥심국수,restaurant,인천광역시 남동구 당좌로 7,37.4567046,126.718026,인천
show,2TV생생정보,가마고개,restaurant,인천광역시 미추홀구 낙섬서로 38,37.4526884,126.635669,인천
show,2TV생생정보,이모네부침,restaurant,인천광역시 미추홀구 인하로266번길 29 1층,37.4466828,126.6778995,인천
show,2TV생생정보,싱싱부평어시장,restaurant,인천광역시 부평구 대정로 42,37.4954133,126.7250623,인천
show,2TV생생정보,청라다슬기해신탕,restaurant,인천광역시 서구 청라커낼로 229-9,37.5304923,126.644058,인천
show,2TV생생정보,군봉묵은지김치찜,restaurant,인천광역시 연수구 비류대로150번길 13,37.428491,126.6514232,인천
show,2TV생생정보,따룽훠궈 송도점,restaurant,인천광역시 연수구 세트럴로 160 103동 C동 2층,37.394332,126.640779,인천
show,2TV생생정보,황강짬뽕,restaurant,인천광역시 연수구 테크노파크로111번길 8 2층,37.3858313,126.6438226,인천
show,2TV생생정보,황금손해물칼국수 무의점,restaurant,인천광역시 중구 대무의로 309-17,37.3887482,126.4263864,인천
show,2TV생생정보,어부신광호,restaurant,인천광역시 중구 선녀바위로55번길 14,37.4416725,126.3790791,인천
show,2TV생생정보,을왕리빵판다카페,restaurant,인천광역시 중구 용유로745번길 14,37.4670778,126.3722548,인천
show,2TV생생정보,양자강,restaurant,인천광역시 중구 용유서로 494,37.4620226,126.372014,인천
